category,filename,duration_sec,sample_rate,spectrogram_exists
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_223001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_225201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_225201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_225201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_231401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_231401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_231401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_233601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_233601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_233601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_235801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_235801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_235801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_015401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_015401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_015401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_021601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_021601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_021601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_023801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_023801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_023801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_045001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_045001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_045001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_061801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_061801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_061801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_064001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_064001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161001_064001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161002_041801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161002_041801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161002_041801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_070401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_070401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_070401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_072601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_072601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_072601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_182601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_182601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_182601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_184801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_184801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_184801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_191001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_191001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161003_191001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_001801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_001801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_001801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_004001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_004001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_004001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_012401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_012401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_012401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_014601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_014601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_014601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_020801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_020801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_020801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_023001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_023001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_023001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_025201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_025201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_025201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_031401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_031401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_031401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_050401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_050401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_050401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_122401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_122401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_122401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_130801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_130801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_130801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_133001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_133001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_133001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_135201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_135201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_135201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_141401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_141401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_141401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_143601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_143601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_143601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_173201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_173201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_173201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_192201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_192201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_192201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_200601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_200601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_200601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_202801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_202801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_202801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_205001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_205001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_205001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_213401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_213401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161004_213401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_091801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_091801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_091801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_094001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_094001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_094001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_102401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_104601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_104601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_104601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_110801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_110801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_110801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_121401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_121401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_121401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_123601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_123601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_123601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_163801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_163801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301165__0__20161005_163801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161001_061801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161001_061801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161001_061801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_221601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_221601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_221601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_234401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_234401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161002_234401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161003_191001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161003_191001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161003_191001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_130801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_130801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_130801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_133001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_133001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_133001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_135201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_135201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_135201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_141401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_141401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_141401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_143601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_143601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_143601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_145801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_145801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_145801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_152001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_152001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_152001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_154201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_154201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_154201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_160401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_160401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_160401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_200601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_200601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_200601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_202801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_202801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_202801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_205001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_205001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_205001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_211201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_211201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_211201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_213401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_213401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161004_213401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_005201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_005201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_005201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_011401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_011401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_011401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_024201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_024201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_024201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_043201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_043201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_043201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_045401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_045401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_045401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_051601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_051601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_051601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_053801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_053801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_053801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_060001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_060001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_060001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_091801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_091801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_091801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_094001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_094001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_094001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_132001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_132001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_132001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_134201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_134201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_134201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_140401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_140401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_140401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_142601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_142601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_142601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_151001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_151001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_151001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_153201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_153201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_153201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_155401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_155401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_155401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_163801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_163801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_163801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_170001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_170001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_170001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_172201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_172201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_172201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_174401_2.wav,60.0,96000,True
